plz_postleitzahl	gemeinde_name	gemeinde_name_mit_kanton	gemeinde_name_mit_kanton2	gemeinde_id_bfs	kanton_name	kanton_name_kurz	kanton_id_bfs	record_count
3264	Diessbach bei Büren	Diessbach bei Büren (BE)	Diessbach bei Büren/BE	385	Bern	BE	2	1
3266	Seedorf (BE)	Seedorf (BE)	Seedorf/BE	312	Bern	BE	2	1
3267	Seedorf (BE)	Seedorf (BE)	Seedorf/BE	312	Bern	BE	2	1
3268	Seedorf (BE)	Seedorf (BE)	Seedorf/BE	312	Bern	BE	2	1
3270	Aarberg	Aarberg (BE)	Aarberg/BE	301	Bern	BE	2	1
3271	Radelfingen	Radelfingen (BE)	Radelfingen/BE	309	Bern	BE	2	1
3272	Epsach	Epsach (BE)	Epsach/BE	735	Bern	BE	2	1
3272	Walperswil	Walperswil (BE)	Walperswil/BE	754	Bern	BE	2	1
3273	Kappelen	Kappelen (BE)	Kappelen/BE	305	Bern	BE	2	1
3274	Bühl	Bühl (BE)	Bühl/BE	734	Bern	BE	2	1
3274	Hermrigen	Hermrigen (BE)	Hermrigen/BE	737	Bern	BE	2	1
3274	Merzligen	Merzligen (BE)	Merzligen/BE	741	Bern	BE	2	1
3280	Greng	Greng (FR)	Greng/FR	2261	Fribourg	FR	10	1
3280	Meyriez	Meyriez (FR)	Meyriez/FR	2271	Fribourg	FR	10	1
3280	Murten	Murten (FR)	Murten/FR	2275	Fribourg	FR	10	1
3282	Bargen (BE)	Bargen (BE)	Bargen/BE	302	Bern	BE	2	1
3283	Kallnach	Kallnach (BE)	Kallnach/BE	304	Bern	BE	2	1
3284	Fräschels	Fräschels (FR)	Fräschels/FR	2258	Fribourg	FR	10	1
3285	Murten	Murten (FR)	Murten/FR	2275	Fribourg	FR	10	1
3286	Muntelier	Muntelier (FR)	Muntelier/FR	2274	Fribourg	FR	10	1
3292	Lyss	Lyss (BE)	Lyss/BE	306	Bern	BE	2	1
3293	Dotzigen	Dotzigen (BE)	Dotzigen/BE	386	Bern	BE	2	1
3294	Büren an der Aare	Büren an der Aare (BE)	Büren an der Aare/BE	383	Bern	BE	2	1
3294	Meienried	Meienried (BE)	Meienried/BE	389	Bern	BE	2	1
3295	Rüti bei Büren	Rüti bei Büren (BE)	Rüti bei Büren/BE	393	Bern	BE	2	1
3296	Arch	Arch (BE)	Arch/BE	381	Bern	BE	2	1
3297	Leuzigen	Leuzigen (BE)	Leuzigen/BE	388	Bern	BE	2	1
3298	Oberwil bei Büren	Oberwil bei Büren (BE)	Oberwil bei Büren/BE	391	Bern	BE	2	1
3302	Moosseedorf	Moosseedorf (BE)	Moosseedorf/BE	544	Bern	BE	2	1
3303	Jegenstorf	Jegenstorf (BE)	Jegenstorf/BE	540	Bern	BE	2	1
3303	Zuzwil (BE)	Zuzwil (BE)	Zuzwil/BE	557	Bern	BE	2	1
3305	Iffwil	Iffwil (BE)	Iffwil/BE	541	Bern	BE	2	1
3305	Jegenstorf	Jegenstorf (BE)	Jegenstorf/BE	540	Bern	BE	2	1
3306	Fraubrunnen	Fraubrunnen (BE)	Fraubrunnen/BE	538	Bern	BE	2	1
3307	Messen	Messen (SO)	Messen/SO	2457	Solothurn	SO	11	1
3308	Fraubrunnen	Fraubrunnen (BE)	Fraubrunnen/BE	538	Bern	BE	2	1
3309	Fraubrunnen	Fraubrunnen (BE)	Fraubrunnen/BE	538	Bern	BE	2	1
3309	Kernenried	Kernenried (BE)	Kernenried/BE	411	Bern	BE	2	1
3312	Fraubrunnen	Fraubrunnen (BE)	Fraubrunnen/BE	538	Bern	BE	2	1
3313	Fraubrunnen	Fraubrunnen (BE)	Fraubrunnen/BE	538	Bern	BE	2	1
3314	Fraubrunnen	Fraubrunnen (BE)	Fraubrunnen/BE	538	Bern	BE	2	1
3315	Bätterkinden	Bätterkinden (BE)	Bätterkinden/BE	533	Bern	BE	2	1
3317	Fraubrunnen	Fraubrunnen (BE)	Fraubrunnen/BE	538	Bern	BE	2	1
3321	Moosseedorf	Moosseedorf (BE)	Moosseedorf/BE	544	Bern	BE	2	1
3322	Mattstetten	Mattstetten (BE)	Mattstetten/BE	543	Bern	BE	2	1
3322	Urtenen-Schönbühl	Urtenen-Schönbühl (BE)	Urtenen-Schönbühl/BE	551	Bern	BE	2	1
3323	Bäriswil	Bäriswil (BE)	Bäriswil/BE	403	Bern	BE	2	1
3324	Hindelbank	Hindelbank (BE)	Hindelbank/BE	409	Bern	BE	2	1
3325	Krauchthal	Krauchthal (BE)	Krauchthal/BE	414	Bern	BE	2	1
3326	Krauchthal	Krauchthal (BE)	Krauchthal/BE	414	Bern	BE	2	1
3360	Herzogenbuchsee	Herzogenbuchsee (BE)	Herzogenbuchsee/BE	979	Bern	BE	2	1
3362	Niederönz	Niederönz (BE)	Niederönz/BE	982	Bern	BE	2	1
3363	Herzogenbuchsee	Herzogenbuchsee (BE)	Herzogenbuchsee/BE	979	Bern	BE	2	1
3365	Seeberg	Seeberg (BE)	Seeberg/BE	988	Bern	BE	2	1
3366	Bettenhausen	Bettenhausen (BE)	Bettenhausen/BE	973	Bern	BE	2	1
3367	Ochlenberg	Ochlenberg (BE)	Ochlenberg/BE	985	Bern	BE	2	1
3367	Thörigen	Thörigen (BE)	Thörigen/BE	989	Bern	BE	2	1
3368	Bleienbach	Bleienbach (BE)	Bleienbach/BE	324	Bern	BE	2	1
3372	Heimenhausen	Heimenhausen (BE)	Heimenhausen/BE	977	Bern	BE	2	1
3373	Heimenhausen	Heimenhausen (BE)	Heimenhausen/BE	977	Bern	BE	2	1
3374	Wangenried	Wangenried (BE)	Wangenried/BE	993	Bern	BE	2	1
3375	Inkwil	Inkwil (BE)	Inkwil/BE	980	Bern	BE	2	1
3376	Berken	Berken (BE)	Berken/BE	972	Bern	BE	2	1
3376	Graben	Graben (BE)	Graben/BE	976	Bern	BE	2	1
3377	Walliswil bei Wangen	Walliswil bei Wangen (BE)	Walliswil bei Wangen/BE	991	Bern	BE	2	1
3380	Walliswil bei Niederbipp	Walliswil bei Niederbipp (BE)	Walliswil bei Niederbipp/BE	990	Bern	BE	2	1
3380	Wangen an der Aare	Wangen an der Aare (BE)	Wangen an der Aare/BE	992	Bern	BE	2	1
3400	Burgdorf	Burgdorf (BE)	Burgdorf/BE	404	Bern	BE	2	1
3401	Burgdorf	Burgdorf (BE)	Burgdorf/BE	404	Bern	BE	2	1
3402	Burgdorf	Burgdorf (BE)	Burgdorf/BE	404	Bern	BE	2	1
3412	Heimiswil	Heimiswil (BE)	Heimiswil/BE	407	Bern	BE	2	1
3413	Heimiswil	Heimiswil (BE)	Heimiswil/BE	407	Bern	BE	2	1
3414	Oberburg	Oberburg (BE)	Oberburg/BE	418	Bern	BE	2	1
3415	Hasle bei Burgdorf	Hasle bei Burgdorf (BE)	Hasle bei Burgdorf/BE	406	Bern	BE	2	1
3415	Rüegsau	Rüegsau (BE)	Rüegsau/BE	956	Bern	BE	2	1
3416	Affoltern im Emmental	Affoltern im Emmental (BE)	Affoltern im Emmental/BE	951	Bern	BE	2	1
3417	Rüegsau	Rüegsau (BE)	Rüegsau/BE	956	Bern	BE	2	1
3418	Rüegsau	Rüegsau (BE)	Rüegsau/BE	956	Bern	BE	2	1
3419	Hasle bei Burgdorf	Hasle bei Burgdorf (BE)	Hasle bei Burgdorf/BE	406	Bern	BE	2	1
3421	Lyssach	Lyssach (BE)	Lyssach/BE	415	Bern	BE	2	1
3421	Rüti bei Lyssach	Rüti bei Lyssach (BE)	Rüti bei Lyssach/BE	422	Bern	BE	2	1
3422	Kirchberg (BE)	Kirchberg (BE)	Kirchberg/BE	412	Bern	BE	2	1
3422	Rüdtligen-Alchenflüh	Rüdtligen-Alchenflüh (BE)	Rüdtligen-Alchenflüh/BE	420	Bern	BE	2	1
3423	Ersigen	Ersigen (BE)	Ersigen/BE	405	Bern	BE	2	1
3424	Ersigen	Ersigen (BE)	Ersigen/BE	405	Bern	BE	2	1
3425	Koppigen	Koppigen (BE)	Koppigen/BE	413	Bern	BE	2	1
3425	Willadingen	Willadingen (BE)	Willadingen/BE	423	Bern	BE	2	1
3426	Aefligen	Aefligen (BE)	Aefligen/BE	401	Bern	BE	2	1
3427	Utzenstorf	Utzenstorf (BE)	Utzenstorf/BE	552	Bern	BE	2	1
3428	Wiler bei Utzenstorf	Wiler bei Utzenstorf (BE)	Wiler bei Utzenstorf/BE	554	Bern	BE	2	1
3429	Hellsau	Hellsau (BE)	Hellsau/BE	408	Bern	BE	2	1
3429	Höchstetten	Höchstetten (BE)	Höchstetten/BE	410	Bern	BE	2	1
3432	Lützelflüh	Lützelflüh (BE)	Lützelflüh/BE	955	Bern	BE	2	1
3433	Rüderswil	Rüderswil (BE)	Rüderswil/BE	905	Bern	BE	2	1
3434	Landiswil	Landiswil (BE)	Landiswil/BE	613	Bern	BE	2	1
3435	Lützelflüh	Lützelflüh (BE)	Lützelflüh/BE	955	Bern	BE	2	1
3436	Rüderswil	Rüderswil (BE)	Rüderswil/BE	905	Bern	BE	2	1
3437	Rüderswil	Rüderswil (BE)	Rüderswil/BE	905	Bern	BE	2	1
3438	Lauperswil	Lauperswil (BE)	Lauperswil/BE	903	Bern	BE	2	1
3439	Rüderswil	Rüderswil (BE)	Rüderswil/BE	905	Bern	BE	2	1
3452	Lützelflüh	Lützelflüh (BE)	Lützelflüh/BE	955	Bern	BE	2	1
3453	Trachselwald	Trachselwald (BE)	Trachselwald/BE	958	Bern	BE	2	1
3454	Sumiswald	Sumiswald (BE)	Sumiswald/BE	957	Bern	BE	2	1
3455	Sumiswald	Sumiswald (BE)	Sumiswald/BE	957	Bern	BE	2	1
3456	Trachselwald	Trachselwald (BE)	Trachselwald/BE	958	Bern	BE	2	1
3457	Sumiswald	Sumiswald (BE)	Sumiswald/BE	957	Bern	BE	2	1
3462	Affoltern im Emmental	Affoltern im Emmental (BE)	Affoltern im Emmental/BE	951	Bern	BE	2	1
3463	Affoltern im Emmental	Affoltern im Emmental (BE)	Affoltern im Emmental/BE	951	Bern	BE	2	1
3464	Walterswil (BE)	Walterswil (BE)	Walterswil/BE	959	Bern	BE	2	1
3465	Dürrenroth	Dürrenroth (BE)	Dürrenroth/BE	952	Bern	BE	2	1
3472	Rumendingen	Rumendingen (BE)	Rumendingen/BE	421	Bern	BE	2	1
3472	Wynigen	Wynigen (BE)	Wynigen/BE	424	Bern	BE	2	1
3473	Alchenstorf	Alchenstorf (BE)	Alchenstorf/BE	402	Bern	BE	2	1
3474	Wynigen	Wynigen (BE)	Wynigen/BE	424	Bern	BE	2	1
3475	Seeberg	Seeberg (BE)	Seeberg/BE	988	Bern	BE	2	1
3476	Seeberg	Seeberg (BE)	Seeberg/BE	988	Bern	BE	2	1
3503	Konolfingen	Konolfingen (BE)	Konolfingen/BE	612	Bern	BE	2	1
3504	Niederhünigen	Niederhünigen (BE)	Niederhünigen/BE	617	Bern	BE	2	1
3504	Oberhünigen	Oberhünigen (BE)	Oberhünigen/BE	629	Bern	BE	2	1
3506	Grosshöchstetten	Grosshöchstetten (BE)	Grosshöchstetten/BE	608	Bern	BE	2	1
3507	Biglen	Biglen (BE)	Biglen/BE	603	Bern	BE	2	1
3508	Arni (BE)	Arni (BE)	Arni/BE	602	Bern	BE	2	1
3510	Freimettigen	Freimettigen (BE)	Freimettigen/BE	607	Bern	BE	2	1
3510	Häutligen	Häutligen (BE)	Häutligen/BE	609	Bern	BE	2	1
3510	Konolfingen	Konolfingen (BE)	Konolfingen/BE	612	Bern	BE	2	1
3512	Walkringen	Walkringen (BE)	Walkringen/BE	626	Bern	BE	2	1
3513	Walkringen	Walkringen (BE)	Walkringen/BE	626	Bern	BE	2	1
3531	Oberthal	Oberthal (BE)	Oberthal/BE	620	Bern	BE	2	1
3532	Mirchel	Mirchel (BE)	Mirchel/BE	615	Bern	BE	2	1
3532	Zäziwil	Zäziwil (BE)	Zäziwil/BE	628	Bern	BE	2	1
3533	Bowil	Bowil (BE)	Bowil/BE	605	Bern	BE	2	1
3534	Signau	Signau (BE)	Signau/BE	907	Bern	BE	2	1
3535	Signau	Signau (BE)	Signau/BE	907	Bern	BE	2	1
3536	Eggiwil	Eggiwil (BE)	Eggiwil/BE	901	Bern	BE	2	1
3537	Eggiwil	Eggiwil (BE)	Eggiwil/BE	901	Bern	BE	2	1
3538	Röthenbach im Emmental	Röthenbach im Emmental (BE)	Röthenbach im Emmental/BE	904	Bern	BE	2	1
3543	Lauperswil	Lauperswil (BE)	Lauperswil/BE	903	Bern	BE	2	1
3550	Langnau im Emmental	Langnau im Emmental (BE)	Langnau im Emmental/BE	902	Bern	BE	2	1
3551	Langnau im Emmental	Langnau im Emmental (BE)	Langnau im Emmental/BE	902	Bern	BE	2	1
3552	Langnau im Emmental	Langnau im Emmental (BE)	Langnau im Emmental/BE	902	Bern	BE	2	1
3553	Langnau im Emmental	Langnau im Emmental (BE)	Langnau im Emmental/BE	902	Bern	BE	2	1
3555	Trubschachen	Trubschachen (BE)	Trubschachen/BE	909	Bern	BE	2	1
3556	Trub	Trub (BE)	Trub/BE	908	Bern	BE	2	1
3557	Trub	Trub (BE)	Trub/BE	908	Bern	BE	2	1
3600	Thun	Thun (BE)	Thun/BE	942	Bern	BE	2	1
3601	Thun	Thun (BE)	Thun/BE	942	Bern	BE	2	1
3602	Thun	Thun (BE)	Thun/BE	942	Bern	BE	2	1
3603	Thun	Thun (BE)	Thun/BE	942	Bern	BE	2	1
3604	Thun	Thun (BE)	Thun/BE	942	Bern	BE	2	1
3607	Thun	Thun (BE)	Thun/BE	942	Bern	BE	2	1
3608	Thun	Thun (BE)	Thun/BE	942	Bern	BE	2	1
3609	Thun	Thun (BE)	Thun/BE	942	Bern	BE	2	1
3612	Steffisburg	Steffisburg (BE)	Steffisburg/BE	939	Bern	BE	2	1
3613	Steffisburg	Steffisburg (BE)	Steffisburg/BE	939	Bern	BE	2	1
3614	Unterlangenegg	Unterlangenegg (BE)	Unterlangenegg/BE	945	Bern	BE	2	1
3615	Buchholterberg	Buchholterberg (BE)	Buchholterberg/BE	923	Bern	BE	2	1
3616	Oberlangenegg	Oberlangenegg (BE)	Oberlangenegg/BE	935	Bern	BE	2	1
3617	Fahrni	Fahrni (BE)	Fahrni/BE	925	Bern	BE	2	1
3618	Wachseldorn	Wachseldorn (BE)	Wachseldorn/BE	946	Bern	BE	2	1
3619	Eriz	Eriz (BE)	Eriz/BE	924	Bern	BE	2	1
3622	Homberg	Homberg (BE)	Homberg/BE	931	Bern	BE	2	1
3623	Horrenbach-Buchen	Horrenbach-Buchen (BE)	Horrenbach-Buchen/BE	932	Bern	BE	2	1
3623	Teuffenthal (BE)	Teuffenthal (BE)	Teuffenthal/BE	940	Bern	BE	2	1
3624	Steffisburg	Steffisburg (BE)	Steffisburg/BE	939	Bern	BE	2	1
3624	Thun	Thun (BE)	Thun/BE	942	Bern	BE	2	1
3625	Heiligenschwendi	Heiligenschwendi (BE)	Heiligenschwendi/BE	927	Bern	BE	2	1
3626	Hilterfingen	Hilterfingen (BE)	Hilterfingen/BE	929	Bern	BE	2	1
3627	Heimberg	Heimberg (BE)	Heimberg/BE	928	Bern	BE	2	1
3628	Uttigen	Uttigen (BE)	Uttigen/BE	885	Bern	BE	2	1
3629	Jaberg	Jaberg (BE)	Jaberg/BE	868	Bern	BE	2	1
3629	Kiesen	Kiesen (BE)	Kiesen/BE	611	Bern	BE	2	1
3629	Oppligen	Oppligen (BE)	Oppligen/BE	622	Bern	BE	2	1
3631	Stocken-Höfen	Stocken-Höfen (BE)	Stocken-Höfen/BE	770	Bern	BE	2	1
3632	Stocken-Höfen	Stocken-Höfen (BE)	Stocken-Höfen/BE	770	Bern	BE	2	1
3633	Amsoldingen	Amsoldingen (BE)	Amsoldingen/BE	921	Bern	BE	2	1
3634	Thierachern	Thierachern (BE)	Thierachern/BE	941	Bern	BE	2	1
3635	Uebeschi	Uebeschi (BE)	Uebeschi/BE	943	Bern	BE	2	1
3636	Forst-Längenbühl	Forst-Längenbühl (BE)	Forst-Längenbühl/BE	948	Bern	BE	2	1
3638	Blumenstein	Blumenstein (BE)	Blumenstein/BE	922	Bern	BE	2	1
3638	Pohlern	Pohlern (BE)	Pohlern/BE	936	Bern	BE	2	1
3645	Thun	Thun (BE)	Thun/BE	942	Bern	BE	2	1
3645	Zwieselberg	Zwieselberg (BE)	Zwieselberg/BE	947	Bern	BE	2	1
3646	Spiez	Spiez (BE)	Spiez/BE	768	Bern	BE	2	1
3647	Reutigen	Reutigen (BE)	Reutigen/BE	767	Bern	BE	2	1
3652	Hilterfingen	Hilterfingen (BE)	Hilterfingen/BE	929	Bern	BE	2	1
3653	Oberhofen am Thunersee	Oberhofen am Thunersee (BE)	Oberhofen am Thunersee/BE	934	Bern	BE	2	1
3654	Sigriswil	Sigriswil (BE)	Sigriswil/BE	938	Bern	BE	2	1
3655	Sigriswil	Sigriswil (BE)	Sigriswil/BE	938	Bern	BE	2	1
3656	Sigriswil	Sigriswil (BE)	Sigriswil/BE	938	Bern	BE	2	1
3657	Sigriswil	Sigriswil (BE)	Sigriswil/BE	938	Bern	BE	2	1
3658	Sigriswil	Sigriswil (BE)	Sigriswil/BE	938	Bern	BE	2	1
3661	Uetendorf	Uetendorf (BE)	Uetendorf/BE	944	Bern	BE	2	1
3662	Seftigen	Seftigen (BE)	Seftigen/BE	883	Bern	BE	2	1
3663	Gurzelen	Gurzelen (BE)	Gurzelen/BE	867	Bern	BE	2	1
3664	Burgistein	Burgistein (BE)	Burgistein/BE	863	Bern	BE	2	1
3665	Wattenwil	Wattenwil (BE)	Wattenwil/BE	886	Bern	BE	2	1
3671	Brenzikofen	Brenzikofen (BE)	Brenzikofen/BE	606	Bern	BE	2	1
3671	Herbligen	Herbligen (BE)	Herbligen/BE	610	Bern	BE	2	1
3672	Oberdiessbach	Oberdiessbach (BE)	Oberdiessbach/BE	619	Bern	BE	2	1
3673	Linden	Linden (BE)	Linden/BE	614	Bern	BE	2	1
3674	Oberdiessbach	Oberdiessbach (BE)	Oberdiessbach/BE	619	Bern	BE	2	1
3700	Spiez	Spiez (BE)	Spiez/BE	768	Bern	BE	2	1
3702	Spiez	Spiez (BE)	Spiez/BE	768	Bern	BE	2	1
3703	Aeschi bei Spiez	Aeschi bei Spiez (BE)	Aeschi bei Spiez/BE	562	Bern	BE	2	1
3704	Krattigen	Krattigen (BE)	Krattigen/BE	566	Bern	BE	2	1
3705	Spiez	Spiez (BE)	Spiez/BE	768	Bern	BE	2	1
3706	Leissigen	Leissigen (BE)	Leissigen/BE	585	Bern	BE	2	1
3707	Därligen	Därligen (BE)	Därligen/BE	575	Bern	BE	2	1
3711	Aeschi bei Spiez	Aeschi bei Spiez (BE)	Aeschi bei Spiez/BE	562	Bern	BE	2	1
3711	Reichenbach im Kandertal	Reichenbach im Kandertal (BE)	Reichenbach im Kandertal/BE	567	Bern	BE	2	1
3713	Reichenbach im Kandertal	Reichenbach im Kandertal (BE)	Reichenbach im Kandertal/BE	567	Bern	BE	2	1
3714	Frutigen	Frutigen (BE)	Frutigen/BE	563	Bern	BE	2	1
3714	Reichenbach im Kandertal	Reichenbach im Kandertal (BE)	Reichenbach im Kandertal/BE	567	Bern	BE	2	1
3715	Adelboden	Adelboden (BE)	Adelboden/BE	561	Bern	BE	2	1
3716	Kandergrund	Kandergrund (BE)	Kandergrund/BE	564	Bern	BE	2	1
3717	Kandergrund	Kandergrund (BE)	Kandergrund/BE	564	Bern	BE	2	1
3718	Kandersteg	Kandersteg (BE)	Kandersteg/BE	565	Bern	BE	2	1
3722	Reichenbach im Kandertal	Reichenbach im Kandertal (BE)	Reichenbach im Kandertal/BE	567	Bern	BE	2	1
3723	Reichenbach im Kandertal	Reichenbach im Kandertal (BE)	Reichenbach im Kandertal/BE	567	Bern	BE	2	1
3724	Frutigen	Frutigen (BE)	Frutigen/BE	563	Bern	BE	2	1
3725	Frutigen	Frutigen (BE)	Frutigen/BE	563	Bern	BE	2	1
3752	Wimmis	Wimmis (BE)	Wimmis/BE	769	Bern	BE	2	1
3753	Diemtigen	Diemtigen (BE)	Diemtigen/BE	762	Bern	BE	2	1
3754	Diemtigen	Diemtigen (BE)	Diemtigen/BE	762	Bern	BE	2	1
3755	Diemtigen	Diemtigen (BE)	Diemtigen/BE	762	Bern	BE	2	1
3756	Diemtigen	Diemtigen (BE)	Diemtigen/BE	762	Bern	BE	2	1
3757	Diemtigen	Diemtigen (BE)	Diemtigen/BE	762	Bern	BE	2	1
3758	Erlenbach im Simmental	Erlenbach im Simmental (BE)	Erlenbach im Simmental/BE	763	Bern	BE	2	1
3762	Erlenbach im Simmental	Erlenbach im Simmental (BE)	Erlenbach im Simmental/BE	763	Bern	BE	2	1
3763	Därstetten	Därstetten (BE)	Därstetten/BE	761	Bern	BE	2	1
3764	Därstetten	Därstetten (BE)	Därstetten/BE	761	Bern	BE	2	1
3765	Oberwil im Simmental	Oberwil im Simmental (BE)	Oberwil im Simmental/BE	766	Bern	BE	2	1
3766	Boltigen	Boltigen (BE)	Boltigen/BE	791	Bern	BE	2	1
3770	Zweisimmen	Zweisimmen (BE)	Zweisimmen/BE	794	Bern	BE	2	1
3771	Zweisimmen	Zweisimmen (BE)	Zweisimmen/BE	794	Bern	BE	2	1
3772	St. Stephan	St. Stephan (BE)	St. Stephan/BE	793	Bern	BE	2	1
3773	St. Stephan	St. Stephan (BE)	St. Stephan/BE	793	Bern	BE	2	1
3775	Lenk	Lenk (BE)	Lenk/BE	792	Bern	BE	2	1
3776	Zweisimmen	Zweisimmen (BE)	Zweisimmen/BE	794	Bern	BE	2	1
3777	Saanen	Saanen (BE)	Saanen/BE	843	Bern	BE	2	1
3778	Saanen	Saanen (BE)	Saanen/BE	843	Bern	BE	2	1
3780	Saanen	Saanen (BE)	Saanen/BE	843	Bern	BE	2	1
3781	Saanen	Saanen (BE)	Saanen/BE	843	Bern	BE	2	1
3782	Lauenen	Lauenen (BE)	Lauenen/BE	842	Bern	BE	2	1
3783	Saanen	Saanen (BE)	Saanen/BE	843	Bern	BE	2	1
3784	Gsteig	Gsteig (BE)	Gsteig/BE	841	Bern	BE	2	1
3785	Gsteig	Gsteig (BE)	Gsteig/BE	841	Bern	BE	2	1
3792	Saanen	Saanen (BE)	Saanen/BE	843	Bern	BE	2	1
3800	Beatenberg	Beatenberg (BE)	Beatenberg/BE	571	Bern	BE	2	1
3800	Interlaken	Interlaken (BE)	Interlaken/BE	581	Bern	BE	2	1
3800	Matten bei Interlaken	Matten bei Interlaken (BE)	Matten bei Interlaken/BE	587	Bern	BE	2	1
3800	Unterseen	Unterseen (BE)	Unterseen/BE	593	Bern	BE	2	1
3801	Fieschertal	Fieschertal (VS)	Fieschertal/VS	6058	Valais	VS	23	1
3802	Interlaken	Interlaken (BE)	Interlaken/BE	581	Bern	BE	2	1
3803	Beatenberg	Beatenberg (BE)	Beatenberg/BE	571	Bern	BE	2	1
3804	Habkern	Habkern (BE)	Habkern/BE	579	Bern	BE	2	1
3805	Ringgenberg (BE)	Ringgenberg (BE)	Ringgenberg/BE	590	Bern	BE	2	1
3806	Bönigen	Bönigen (BE)	Bönigen/BE	572	Bern	BE	2	1
3807	Iseltwald	Iseltwald (BE)	Iseltwald/BE	582	Bern	BE	2	1
3812	Wilderswil	Wilderswil (BE)	Wilderswil/BE	594	Bern	BE	2	1
3813	Saxeten	Saxeten (BE)	Saxeten/BE	591	Bern	BE	2	1
3814	Gsteigwiler	Gsteigwiler (BE)	Gsteigwiler/BE	577	Bern	BE	2	1
3815	Gündlischwand	Gündlischwand (BE)	Gündlischwand/BE	578	Bern	BE	2	1
3816	Grindelwald	Grindelwald (BE)	Grindelwald/BE	576	Bern	BE	2	1
3816	Lütschental	Lütschental (BE)	Lütschental/BE	586	Bern	BE	2	1
3818	Grindelwald	Grindelwald (BE)	Grindelwald/BE	576	Bern	BE	2	1
3822	Lauterbrunnen	Lauterbrunnen (BE)	Lauterbrunnen/BE	584	Bern	BE	2	1
3823	Grindelwald	Grindelwald (BE)	Grindelwald/BE	576	Bern	BE	2	1
3823	Lauterbrunnen	Lauterbrunnen (BE)	Lauterbrunnen/BE	584	Bern	BE	2	1
3824	Lauterbrunnen	Lauterbrunnen (BE)	Lauterbrunnen/BE	584	Bern	BE	2	1
3825	Lauterbrunnen	Lauterbrunnen (BE)	Lauterbrunnen/BE	584	Bern	BE	2	1
3826	Lauterbrunnen	Lauterbrunnen (BE)	Lauterbrunnen/BE	584	Bern	BE	2	1
3852	Ringgenberg (BE)	Ringgenberg (BE)	Ringgenberg/BE	590	Bern	BE	2	1
3853	Niederried bei Interlaken	Niederried bei Interlaken (BE)	Niederried bei Interlaken/BE	588	Bern	BE	2	1
3854	Oberried am Brienzersee	Oberried am Brienzersee (BE)	Oberried am Brienzersee/BE	589	Bern	BE	2	1
3855	Brienz (BE)	Brienz (BE)	Brienz/BE	573	Bern	BE	2	1
3855	Schwanden bei Brienz	Schwanden bei Brienz (BE)	Schwanden bei Brienz/BE	592	Bern	BE	2	1
3856	Brienzwiler	Brienzwiler (BE)	Brienzwiler/BE	574	Bern	BE	2	1
3857	Meiringen	Meiringen (BE)	Meiringen/BE	785	Bern	BE	2	1
3858	Hofstetten bei Brienz	Hofstetten bei Brienz (BE)	Hofstetten bei Brienz/BE	580	Bern	BE	2	1
3860	Meiringen	Meiringen (BE)	Meiringen/BE	785	Bern	BE	2	1
3860	Schattenhalb	Schattenhalb (BE)	Schattenhalb/BE	786	Bern	BE	2	1
3862	Innertkirchen	Innertkirchen (BE)	Innertkirchen/BE	784	Bern	BE	2	1
3863	Innertkirchen	Innertkirchen (BE)	Innertkirchen/BE	784	Bern	BE	2	1
3864	Guttannen	Guttannen (BE)	Guttannen/BE	782	Bern	BE	2	1
3900	Brig-Glis	Brig-Glis (VS)	Brig-Glis/VS	6002	Valais	VS	23	1
3901	Ried-Brig	Ried-Brig (VS)	Ried-Brig/VS	6008	Valais	VS	23	1
3902	Brig-Glis	Brig-Glis (VS)	Brig-Glis/VS	6002	Valais	VS	23	1
3903	Naters	Naters (VS)	Naters/VS	6007	Valais	VS	23	1
3904	Naters	Naters (VS)	Naters/VS	6007	Valais	VS	23	1
3905	Saas-Almagell	Saas-Almagell (VS)	Saas-Almagell/VS	6288	Valais	VS	23	1
3906	Saas-Fee	Saas-Fee (VS)	Saas-Fee/VS	6290	Valais	VS	23	1
3907	Simplon	Simplon (VS)	Simplon/VS	6009	Valais	VS	23	1
3907	Zwischbergen	Zwischbergen (VS)	Zwischbergen/VS	6011	Valais	VS	23	1
3908	Saas-Balen	Saas-Balen (VS)	Saas-Balen/VS	6289	Valais	VS	23	1
3910	Saas-Grund	Saas-Grund (VS)	Saas-Grund/VS	6291	Valais	VS	23	1
3911	Ried-Brig	Ried-Brig (VS)	Ried-Brig/VS	6008	Valais	VS	23	1
3912	Termen	Termen (VS)	Termen/VS	6010	Valais	VS	23	1
3913	Termen	Termen (VS)	Termen/VS	6010	Valais	VS	23	1
3914	Naters	Naters (VS)	Naters/VS	6007	Valais	VS	23	1
3916	Ferden	Ferden (VS)	Ferden/VS	6195	Valais	VS	23	1
3917	Ferden	Ferden (VS)	Ferden/VS	6195	Valais	VS	23	1
3917	Kippel	Kippel (VS)	Kippel/VS	6197	Valais	VS	23	1
3918	Wiler (Lötschen)	Wiler (Lötschen) (VS)	Wiler (Lötschen)/VS	6202	Valais	VS	23	1
3919	Blatten	Blatten (VS)	Blatten/VS	6192	Valais	VS	23	1
3920	Zermatt	Zermatt (VS)	Zermatt/VS	6300	Valais	VS	23	1
3922	Eisten	Eisten (VS)	Eisten/VS	6282	Valais	VS	23	1
3922	Embd	Embd (VS)	Embd/VS	6283	Valais	VS	23	1
